alert_id,clip_id,device_id,alert_time,time_bucket,threshold_version,score_at_alert,alert_level,pushed_to_platform,pushed_delay_ms,operator_review_result,review_time_sec
A_v070_0001886,C0005493,D0002,2026-01-25 11:22:13,daytime,v070,0.8121679145365805,low,1,1913,false_alarm,113
A_v070_0001887,C0005494,D0059,2026-01-26 22:30:20,night,v070,0.8481165312798988,medium,1,1984,confirmed_firework,194
A_v070_0001888,C0005500,D0047,2026-01-05 23:22:41,night,v070,0.9387629122873015,high,1,4143,confirmed_firework,227
A_v070_0001889,C0005503,D0110,2026-01-13 17:03:23,evening_peak,v070,0.904522481564402,high,1,1962,false_alarm,160
A_v070_0001890,C0005504,D0038,2026-01-07 22:03:56,night,v070,0.8029034980855192,low,1,3560,confirmed_firework,142
A_v070_0001891,C0005505,D0060,2026-01-17 14:14:54,daytime,v070,0.8277514610794271,medium,1,4997,confirmed_firework,51
A_v070_0001892,C0005518,D0070,2026-01-30 20:11:53,evening_peak,v070,0.7394086933118235,low,1,2926,false_alarm,87
A_v070_0001893,C0005520,D0035,2026-01-26 14:41:19,daytime,v070,0.9837490204867126,high,1,3847,confirmed_firework,136
A_v070_0001894,C0005524,D0085,2026-01-16 21:00:58,night,v070,0.8239516601894997,medium,1,3934,confirmed_firework,239
A_v070_0001895,C0005526,D0079,2026-01-20 23:23:05,night,v070,0.8339816993535494,medium,1,2653,confirmed_firework,113
A_v070_0001896,C0005531,D0112,2026-01-02 18:57:48,evening_peak,v070,0.8364636248305553,medium,1,2916,confirmed_firework,225
A_v070_0001897,C0005532,D0073,2026-01-26 21:16:47,night,v070,0.884193747499627,medium,1,3997,confirmed_firework,263
A_v070_0001898,C0005535,D0099,2026-01-18 00:06:29,early_morning,v070,0.7101791856106927,low,1,4173,false_alarm,34
A_v070_0001899,C0005544,D0012,2026-01-29 20:46:42,evening_peak,v070,0.8068978545923355,low,1,5002,false_alarm,151
A_v070_0001900,C0005546,D0094,2026-01-08 21:16:52,night,v070,0.7146358297316672,low,1,1640,false_alarm,100
A_v070_0001901,C0005553,D0106,2026-01-17 19:48:52,evening_peak,v070,0.8383198541163857,medium,1,3880,false_alarm,173
A_v070_0001902,C0005554,D0084,2026-01-03 23:15:45,night,v070,0.8465651646653288,medium,1,616,false_alarm,83
A_v070_0001903,C0005562,D0110,2026-01-28 19:50:03,evening_peak,v070,0.8124360452893858,low,1,4563,confirmed_firework,64
A_v070_0001904,C0005565,D0100,2026-01-01 20:41:13,evening_peak,v070,0.954119894541009,high,1,1064,confirmed_firework,284
A_v070_0001905,C0005568,D0004,2026-01-10 19:55:33,evening_peak,v070,0.812262947415946,low,1,3564,confirmed_firework,255
A_v070_0001906,C0005571,D0002,2026-01-03 18:10:58,evening_peak,v070,0.8122529162884121,low,1,3008,confirmed_firework,48
A_v070_0001907,C0005575,D0110,2026-01-11 19:27:37,evening_peak,v070,0.7131035742395079,low,1,4531,false_alarm,118
A_v070_0001908,C0005578,D0089,2026-01-10 19:41:59,evening_peak,v070,0.8078108400974696,low,1,1186,false_alarm,53
A_v070_0001909,C0005579,D0081,2026-01-16 20:19:41,evening_peak,v070,0.8093667427430361,low,1,2164,confirmed_firework,59
A_v070_0001910,C0005580,D0119,2026-01-26 23:11:59,night,v070,0.8289891989720899,medium,1,1967,confirmed_firework,207
A_v070_0001911,C0005584,D0063,2026-01-17 22:00:04,night,v070,0.8625196613894004,medium,1,2456,confirmed_firework,319
A_v070_0001912,C0005587,D0082,2026-01-11 09:58:46,daytime,v070,0.8295940576961425,medium,1,5270,confirmed_firework,105
A_v070_0001913,C0005590,D0003,2026-01-19 18:34:02,evening_peak,v070,0.9143887207136965,high,1,5967,confirmed_firework,273
A_v070_0001914,C0005591,D0046,2026-01-13 15:02:05,daytime,v070,0.8138156400477738,low,1,5785,false_alarm,132
A_v070_0001915,C0005594,D0074,2026-01-09 15:50:25,daytime,v070,0.8711958790696378,medium,1,1691,confirmed_firework,94
A_v070_0001916,C0005595,D0016,2026-01-26 19:50:35,evening_peak,v070,0.8153352564169344,low,1,5911,confirmed_firework,95
A_v070_0001917,C0005599,D0003,2026-01-26 23:15:37,night,v070,0.8245166544209239,medium,1,2300,confirmed_firework,179
A_v070_0001918,C0005600,D0086,2026-01-03 20:21:28,evening_peak,v070,0.8286084015664354,medium,1,2141,confirmed_firework,252
A_v070_0001919,C0005602,D0076,2026-01-15 18:02:09,evening_peak,v070,0.8329913412315317,medium,1,578,confirmed_firework,120
A_v070_0001920,C0005605,D0093,2026-01-26 18:04:31,evening_peak,v070,0.8409668637940886,medium,1,1398,confirmed_firework,264
A_v070_0001921,C0005607,D0086,2026-01-16 19:01:27,evening_peak,v070,0.9624432828858538,high,1,1864,confirmed_firework,53
A_v070_0001922,C0005608,D0026,2026-01-16 21:06:10,night,v070,0.9178391443069154,high,1,5775,confirmed_firework,176
A_v070_0001923,C0005609,D0119,2026-01-24 13:58:45,daytime,v070,0.8196910969767655,low,1,296,confirmed_firework,296
A_v070_0001924,C0005610,D0015,2026-01-04 00:03:48,early_morning,v070,0.8071440603381134,low,1,4839,confirmed_firework,285
A_v070_0001925,C0005612,D0120,2026-01-27 23:07:21,night,v070,0.891551148534753,medium,1,5578,confirmed_firework,88
A_v070_0001926,C0005619,D0090,2026-01-03 21:18:35,night,v070,0.8033613040335801,low,1,1833,confirmed_firework,77
A_v070_0001927,C0005622,D0093,2026-01-05 20:31:55,evening_peak,v070,0.8949746839937396,medium,1,4470,false_alarm,158
A_v070_0001928,C0005624,D0022,2026-01-28 21:58:06,night,v070,0.8093967522588803,low,1,3298,confirmed_firework,132
A_v070_0001929,C0005625,D0006,2026-01-16 18:40:30,evening_peak,v070,0.8967840249569639,medium,1,4620,confirmed_firework,147
A_v070_0001930,C0005637,D0074,2026-01-27 17:05:01,evening_peak,v070,0.91626187161763,high,1,918,confirmed_firework,155
A_v070_0001931,C0005638,D0084,2026-01-06 15:22:20,daytime,v070,0.9291180705509239,high,1,4229,confirmed_firework,233
A_v070_0001932,C0005639,D0088,2026-01-05 03:52:24,early_morning,v070,0.8256358229175957,medium,1,5038,confirmed_firework,276
A_v070_0001933,C0005641,D0052,2026-01-08 18:30:52,evening_peak,v070,0.8397016024624747,medium,1,3251,confirmed_firework,232
A_v070_0001934,C0005642,D0075,2026-01-14 19:20:08,evening_peak,v070,0.8057981018028559,low,1,5135,confirmed_firework,254
A_v070_0001935,C0005647,D0027,2026-01-12 23:34:34,night,v070,0.8249923713475207,medium,0,5919,confirmed_firework,90
A_v070_0001936,C0005648,D0115,2026-01-23 16:53:41,daytime,v070,0.8049618041725617,low,1,2905,confirmed_firework,58
A_v070_0001937,C0005650,D0008,2026-01-18 21:29:11,night,v070,0.8119234401081036,low,1,2634,false_alarm,42
A_v070_0001938,C0005651,D0060,2026-01-17 06:58:47,early_morning,v070,0.824634471424714,medium,1,4834,confirmed_firework,136
A_v070_0001939,C0005653,D0097,2026-01-24 17:01:17,evening_peak,v070,0.8292517628458081,medium,1,2881,confirmed_firework,239
A_v070_0001940,C0005656,D0095,2026-01-11 02:20:25,early_morning,v070,0.815117001834055,low,1,1690,confirmed_firework,184
A_v070_0001941,C0005658,D0013,2026-01-23 21:03:46,night,v070,0.8075582214412674,low,1,1329,confirmed_firework,203
A_v070_0001942,C0005659,D0014,2026-01-04 19:27:37,evening_peak,v070,0.8218148874222738,medium,1,5472,confirmed_firework,74
A_v070_0001943,C0005665,D0104,2026-01-25 21:31:54,night,v070,0.7299397624170678,low,1,1240,false_alarm,64
A_v070_0001944,C0005667,D0091,2026-01-28 19:19:35,evening_peak,v070,0.8678377435923642,medium,1,839,confirmed_firework,71
A_v070_0001945,C0005670,D0078,2026-01-16 22:47:58,night,v070,0.913639154263866,high,1,5183,confirmed_firework,54
A_v070_0001946,C0005679,D0039,2026-01-27 20:07:11,evening_peak,v070,0.8409098756819635,medium,1,4849,confirmed_firework,49
A_v070_0001947,C0005683,D0066,2026-01-29 23:21:52,night,v070,0.826510644199043,medium,1,3084,confirmed_firework,117
A_v070_0001948,C0005686,D0037,2026-01-30 07:40:00,early_morning,v070,0.8055226071381955,low,1,330,false_alarm,68
A_v070_0001949,C0005688,D0035,2026-01-08 04:38:52,early_morning,v070,0.9027972077861701,high,1,2654,confirmed_firework,317
A_v070_0001950,C0005695,D0101,2026-01-18 09:42:10,daytime,v070,0.8335007027795209,medium,1,1219,confirmed_firework,62
A_v070_0001951,C0005696,D0006,2026-01-17 19:11:01,evening_peak,v070,0.8093456631077426,low,1,5303,confirmed_firework,208
A_v070_0001952,C0005699,D0041,2026-01-18 05:49:24,early_morning,v070,0.8233804379657518,medium,1,1521,confirmed_firework,315
A_v070_0001953,C0005704,D0034,2026-01-20 23:27:04,night,v070,0.9259173858719995,high,1,1707,confirmed_firework,141
A_v070_0001954,C0005705,D0116,2026-01-03 21:14:24,night,v070,0.8123344418010479,low,1,4233,confirmed_firework,156
A_v070_0001955,C0005707,D0085,2026-01-23 06:38:01,early_morning,v070,0.8232577424577527,medium,1,4959,confirmed_firework,184
A_v070_0001956,C0005712,D0118,2026-01-05 22:13:58,night,v070,0.8125005678621838,low,1,293,confirmed_firework,56
A_v070_0001957,C0005717,D0093,2026-01-13 10:50:36,daytime,v070,0.8391292194324108,medium,1,4367,confirmed_firework,239
A_v070_0001958,C0005718,D0037,2026-01-01 04:53:18,early_morning,v070,0.8284828357317724,medium,1,5822,confirmed_firework,88
A_v070_0001959,C0005720,D0088,2026-01-12 23:05:08,night,v070,0.8201272088891706,medium,1,3513,false_alarm,79
A_v070_0001960,C0005721,D0023,2026-01-18 13:10:30,daytime,v070,0.9976456656830711,high,1,2772,confirmed_firework,109
A_v070_0001961,C0005726,D0006,2026-01-09 23:43:38,night,v070,0.8166398532139063,low,1,4120,false_alarm,161
A_v070_0001962,C0005728,D0068,2026-01-04 21:33:20,night,v070,0.8036924697760454,low,1,4726,confirmed_firework,296
A_v070_0001963,C0005731,D0089,2026-01-16 20:46:53,evening_peak,v070,0.8134141052437833,low,1,3134,confirmed_firework,290
A_v070_0001964,C0005732,D0107,2026-01-16 17:41:02,evening_peak,v070,0.8037381409099041,low,1,4634,confirmed_firework,206
A_v070_0001965,C0005739,D0119,2026-01-03 11:10:02,daytime,v070,0.945114651446235,high,1,4517,confirmed_firework,156
A_v070_0001966,C0005740,D0093,2026-01-17 17:26:33,evening_peak,v070,0.9896846245661337,high,1,5513,confirmed_firework,134
A_v070_0001967,C0005743,D0094,2026-01-28 03:12:34,early_morning,v070,0.9094184257302601,high,1,3505,confirmed_firework,294
A_v070_0001968,C0005751,D0051,2026-01-03 21:31:29,night,v070,0.8912868101775305,medium,1,5950,confirmed_firework,235
A_v070_0001969,C0005754,D0100,2026-01-18 22:53:43,night,v070,0.8297314945536493,medium,1,5172,confirmed_firework,292
A_v070_0001970,C0005755,D0099,2026-01-25 21:31:05,night,v070,0.9366783927981791,high,0,4236,confirmed_firework,105
A_v070_0001971,C0005756,D0005,2026-01-24 23:48:37,night,v070,0.9540622914233163,high,1,3092,confirmed_firework,265
A_v070_0001972,C0005757,D0093,2026-01-16 08:07:06,daytime,v070,0.9454722871139729,high,1,5686,confirmed_firework,253
A_v070_0001973,C0005762,D0051,2026-01-05 22:07:18,night,v070,0.8595635325499189,medium,1,567,confirmed_firework,224
A_v070_0001974,C0005764,D0029,2026-01-29 09:24:59,daytime,v070,0.8176685454395335,low,1,3448,confirmed_firework,166
A_v070_0001975,C0005769,D0070,2026-01-17 19:42:24,evening_peak,v070,0.9650057569795605,high,1,3743,confirmed_firework,250
A_v070_0001976,C0005770,D0037,2026-01-13 03:10:36,early_morning,v070,0.804627418186061,low,1,1776,confirmed_firework,123
A_v070_0001977,C0005773,D0063,2026-01-19 18:27:53,evening_peak,v070,0.8269159163522439,medium,1,5813,confirmed_firework,54
A_v070_0001978,C0005775,D0026,2026-01-29 02:20:39,early_morning,v070,0.8282793565405108,medium,1,2115,confirmed_firework,223
A_v070_0001979,C0005776,D0101,2026-01-08 19:48:49,evening_peak,v070,0.8159416437039554,low,1,2807,false_alarm,201
A_v070_0001980,C0005782,D0073,2026-01-13 04:19:08,early_morning,v070,0.8040525688050858,low,1,3210,false_alarm,88
A_v070_0001981,C0005784,D0001,2026-01-13 10:06:10,daytime,v070,0.8285388286088546,medium,1,4273,false_alarm,194
A_v070_0001982,C0005785,D0058,2026-01-28 22:52:07,night,v070,0.8168389621172618,low,1,4876,confirmed_firework,50
A_v070_0001983,C0005787,D0100,2026-01-07 22:54:16,night,v070,0.8179164521228007,low,1,5111,false_alarm,172
A_v070_0001984,C0005790,D0097,2026-01-14 20:39:26,evening_peak,v070,0.7055146563681292,low,1,2678,false_alarm,188
A_v070_0001985,C0005797,D0035,2026-01-03 16:52:59,daytime,v070,0.748750318956904,low,1,2383,false_alarm,132
A_v070_0001986,C0005798,D0101,2026-01-26 08:07:21,daytime,v070,0.8198395002034736,low,1,5690,confirmed_firework,229
A_v070_0001987,C0005804,D0039,2026-01-26 21:53:07,night,v070,0.8904537108239925,medium,1,3332,confirmed_firework,185
A_v070_0001988,C0005811,D0055,2026-01-05 19:26:22,evening_peak,v070,0.8893459944783154,medium,1,3858,confirmed_firework,155
A_v070_0001989,C0005814,D0104,2026-01-03 02:08:58,early_morning,v070,0.8296856976513476,medium,0,2665,confirmed_firework,139
A_v070_0001990,C0005820,D0055,2026-01-10 23:48:46,night,v070,0.8041310599868418,low,1,4501,confirmed_firework,270
A_v070_0001991,C0005825,D0010,2026-01-26 19:18:55,evening_peak,v070,0.9078863632182345,high,1,2309,confirmed_firework,256
A_v070_0001992,C0005829,D0102,2026-01-27 14:02:12,daytime,v070,0.7235391236310589,low,1,1386,false_alarm,143
A_v070_0001993,C0005832,D0101,2026-01-24 14:41:10,daytime,v070,0.8711811205896518,medium,1,2039,confirmed_firework,120
A_v070_0001994,C0005833,D0091,2026-01-03 19:45:45,evening_peak,v070,0.8237478879819604,medium,1,1595,confirmed_firework,247
A_v070_0001995,C0005835,D0112,2026-01-11 21:42:58,night,v070,0.8098253125411621,low,1,3450,confirmed_firework,197
A_v070_0001996,C0005840,D0080,2026-01-18 21:29:07,night,v070,0.828761201578719,medium,1,4229,confirmed_firework,273
A_v070_0001997,C0005841,D0115,2026-01-24 19:57:47,evening_peak,v070,0.8155157230826523,low,1,744,false_alarm,102
A_v070_0001998,C0005844,D0092,2026-01-09 11:57:08,daytime,v070,0.9016694375461513,high,1,1406,false_alarm,109
A_v070_0001999,C0005847,D0072,2026-01-24 11:37:38,daytime,v070,0.9653789338572866,high,1,1122,confirmed_firework,253
A_v070_0002000,C0005848,D0040,2026-01-07 22:49:46,night,v070,0.8053358436534561,low,1,3381,false_alarm,82
A_v070_0002001,C0005849,D0039,2026-01-22 18:10:04,evening_peak,v070,0.9204846081345724,high,1,2517,false_alarm,128
A_v070_0002002,C0005852,D0066,2026-01-13 23:59:25,night,v070,0.7143608321594891,low,1,5277,false_alarm,201
A_v070_0002003,C0005853,D0039,2026-01-05 15:09:57,daytime,v070,0.8566731225808191,medium,1,1643,confirmed_firework,193
A_v070_0002004,C0005856,D0076,2026-01-16 21:02:39,night,v070,0.9222153706507421,high,1,1622,confirmed_firework,249
A_v070_0002005,C0005859,D0044,2026-01-15 22:02:55,night,v070,0.8040481157301211,low,1,3964,confirmed_firework,301
A_v070_0002006,C0005865,D0084,2026-01-18 21:20:12,night,v070,0.8048160211829655,low,1,4125,confirmed_firework,266
A_v070_0002007,C0005866,D0040,2026-01-13 23:28:54,night,v070,0.8272467983513029,medium,1,4477,confirmed_firework,128
A_v070_0002008,C0005871,D0107,2026-01-12 20:47:30,evening_peak,v070,0.8564183924730534,medium,1,5579,confirmed_firework,151
A_v070_0002009,C0005872,D0105,2026-01-27 12:58:42,daytime,v070,0.8281525808822041,medium,1,2032,false_alarm,216
A_v070_0002010,C0005873,D0019,2026-01-24 19:33:25,evening_peak,v070,0.863660440644404,medium,1,4747,confirmed_firework,300
A_v070_0002011,C0005874,D0114,2026-01-25 18:15:57,evening_peak,v070,0.8407592197815271,medium,1,1717,confirmed_firework,228
A_v070_0002012,C0005875,D0039,2026-01-13 21:37:53,night,v070,0.8815916093571655,medium,1,5811,confirmed_firework,131
A_v070_0002013,C0005877,D0078,2026-01-15 21:40:13,night,v070,0.8135971570249033,low,1,2390,false_alarm,121
A_v070_0002014,C0005878,D0101,2026-01-07 10:59:02,daytime,v070,0.8388707540148184,medium,1,5952,false_alarm,64
A_v070_0002015,C0005884,D0080,2026-01-05 21:07:46,night,v070,0.8295611712832838,medium,1,2868,confirmed_firework,53
A_v070_0002016,C0005885,D0056,2026-01-15 23:37:14,night,v070,0.8286447123475238,medium,1,2352,false_alarm,179
A_v070_0002017,C0005886,D0075,2026-01-26 14:23:06,daytime,v070,0.8266897757976225,medium,1,4565,confirmed_firework,213
A_v070_0002018,C0005888,D0079,2026-01-30 17:59:38,evening_peak,v070,0.8837916094644994,medium,1,3007,false_alarm,149
A_v070_0002019,C0005889,D0033,2026-01-08 18:28:14,evening_peak,v070,0.8225745897470401,medium,1,2905,confirmed_firework,88
A_v070_0002020,C0005890,D0117,2026-01-16 14:38:44,daytime,v070,0.8913345829820664,medium,1,3017,confirmed_firework,59
A_v070_0002021,C0005891,D0033,2026-01-16 03:50:44,early_morning,v070,0.8029300126398318,low,1,4343,confirmed_firework,263
A_v070_0002022,C0005894,D0055,2026-01-05 19:14:18,evening_peak,v070,0.8120075404123644,low,1,4833,confirmed_firework,277
A_v070_0002023,C0005895,D0037,2026-01-25 23:02:57,night,v070,0.9858707234943986,high,1,4172,confirmed_firework,238
A_v070_0002024,C0005898,D0055,2026-01-19 20:27:00,evening_peak,v070,0.8149683563655291,low,1,801,false_alarm,99
A_v070_0002025,C0005900,D0050,2026-01-06 17:25:01,evening_peak,v070,0.7538345429050901,low,1,3404,false_alarm,41
A_v070_0002026,C0005904,D0080,2026-01-24 13:57:17,daytime,v070,0.8196572384750964,low,1,4062,confirmed_firework,212
A_v070_0002027,C0005906,D0099,2026-01-23 09:36:56,daytime,v070,0.9228069133260034,high,1,635,confirmed_firework,287
A_v070_0002028,C0005907,D0048,2026-01-16 15:43:53,daytime,v070,0.902334146511444,high,1,1988,confirmed_firework,222
A_v070_0002029,C0005908,D0022,2026-01-25 22:54:08,night,v070,0.8260085472290071,medium,1,2905,false_alarm,153
A_v070_0002030,C0005909,D0042,2026-01-26 13:55:00,daytime,v070,0.9408314842043757,high,1,4299,confirmed_firework,90
A_v070_0002031,C0005914,D0062,2026-01-10 18:28:20,evening_peak,v070,0.8257805794723931,medium,1,5684,confirmed_firework,167
A_v070_0002032,C0005917,D0057,2026-01-06 23:05:10,night,v070,0.9823140221172775,high,1,5811,confirmed_firework,223
A_v070_0002033,C0005918,D0036,2026-01-19 22:38:04,night,v070,0.8506899410826894,medium,1,3524,confirmed_firework,69
A_v070_0002034,C0005923,D0003,2026-01-29 05:45:26,early_morning,v070,0.8242147399388964,medium,1,841,false_alarm,75
A_v070_0002035,C0005925,D0094,2026-01-27 21:46:13,night,v070,0.8022076738668256,low,1,4142,false_alarm,63
A_v070_0002036,C0005927,D0116,2026-01-25 15:59:29,daytime,v070,0.8935321865969518,medium,1,1765,confirmed_firework,243
A_v070_0002037,C0005928,D0110,2026-01-10 21:54:32,night,v070,0.8243667713509649,medium,1,1882,false_alarm,176
A_v070_0002038,C0005930,D0099,2026-01-16 17:03:48,evening_peak,v070,0.9660406146484039,high,1,819,confirmed_firework,127
A_v070_0002039,C0005938,D0007,2026-01-04 20:57:21,evening_peak,v070,0.8851056559318858,medium,1,3151,confirmed_firework,151
A_v070_0002040,C0005939,D0011,2026-01-15 23:35:14,night,v070,0.8189382733698679,low,1,2999,false_alarm,116
A_v070_0002041,C0005941,D0082,2026-01-13 02:02:26,early_morning,v070,0.9328203304194035,high,1,5545,confirmed_firework,128
A_v070_0002042,C0005942,D0112,2026-01-01 23:52:36,night,v070,0.814730709714594,low,1,2949,confirmed_firework,149
A_v070_0002043,C0005945,D0091,2026-01-16 20:36:01,evening_peak,v070,0.933222911660685,high,1,943,confirmed_firework,288
A_v070_0002044,C0005949,D0110,2026-01-09 08:53:08,daytime,v070,0.8278774729399786,medium,1,884,false_alarm,131
A_v070_0002045,C0005950,D0117,2026-01-18 17:06:11,evening_peak,v070,0.8749435774195387,medium,1,3423,false_alarm,27
A_v070_0002046,C0005952,D0083,2026-01-05 11:30:51,daytime,v070,0.8276419046408897,medium,1,3864,false_alarm,175
A_v070_0002047,C0005954,D0038,2026-01-01 03:21:15,early_morning,v070,0.8130805470820825,low,1,369,false_alarm,46
A_v070_0002048,C0005955,D0080,2026-01-13 22:18:02,night,v070,0.9108255337665855,high,1,4739,confirmed_firework,193
A_v070_0002049,C0005957,D0056,2026-01-08 22:40:56,night,v070,0.8096804465547771,low,1,2146,confirmed_firework,224
A_v070_0002050,C0005963,D0084,2026-01-12 21:26:06,night,v070,0.8797153318700249,medium,1,4860,confirmed_firework,171
A_v070_0002051,C0005968,D0012,2026-01-29 16:32:12,daytime,v070,0.824263103676941,medium,1,3989,confirmed_firework,250
A_v070_0002052,C0005969,D0069,2026-01-10 07:06:57,early_morning,v070,0.8298093991707529,medium,1,701,confirmed_firework,143
A_v070_0002053,C0005970,D0075,2026-01-17 20:44:13,evening_peak,v070,0.8448627114102896,medium,1,3739,confirmed_firework,239
